"County","City","SOW","DSCI","Precipitation","SoilTemp10","SoilTemp20","SoilMoisture10","SoilMoisture20","SoilMoistureVol10","SoilMoistureVol20"
Union County,New Albany,2024-05-21 00:00:00.000,0,0.6,57.59,57.59,4.26,10.8,0.27,0.27
Union County,New Albany,2024-05-28 00:00:00.000,0,1.99,58.24,58.24,4.33,10.81,0.27,0.27
Union County,New Albany,2024-06-04 00:00:00.000,0,1.37,58.87,58.87,4.33,10.76,0.27,0.27
Union County,New Albany,2024-06-11 00:00:00.000,15,0.12,59.49,59.49,3.91,10.51,0.25,0.27
Union County,New Albany,2024-06-18 00:00:00.000,32,0.0,60.09,60.09,3.56,10.2,0.23,0.26
Union County,New Albany,2024-06-25 00:00:00.000,100,1.1,60.69,60.69,3.26,9.96,0.21,0.25
Union County,New Albany,2024-07-02 00:00:00.000,106,0.3,61.33,61.33,2.94,9.69,0.19,0.25
Union County,New Albany,2024-07-09 00:00:00.000,106,0.36,62.0,62.0,2.7,9.47,0.17,0.24
Union County,New Albany,2024-07-16 00:00:00.000,106,0.6,62.63,62.63,2.56,9.31,0.16,0.24
Union County,New Albany,2024-07-23 00:00:00.000,107,2.1,63.27,63.27,2.56,9.29,0.16,0.24
Union County,New Albany,2024-07-30 00:00:00.000,100,0.0,63.79,63.79,2.61,9.19,0.17,0.23
Union County,New Albany,2024-08-06 00:00:00.000,100,0.0,64.41,64.41,2.5,9.06,0.16,0.23
Union County,New Albany,2024-08-13 00:00:00.000,100,0.07,64.9,64.9,2.31,8.9,0.15,0.23
Union County,New Albany,2024-08-20 00:00:00.000,100,0.0,65.39,65.39,2.19,8.73,0.14,0.22
Union County,New Albany,2024-08-27 00:00:00.000,160,0.8,65.8,65.8,2.09,8.6,0.13,0.22
Union County,New Albany,2024-09-03 00:00:00.000,108,0.02,66.23,66.23,2.06,8.53,0.13,0.22
Union County,New Albany,2024-09-10 00:00:00.000,161,4.74,66.61,66.61,2.43,8.5,0.15,0.22
Union County,New Albany,2024-09-17 00:00:00.000,71,0.01,66.96,66.96,3.17,8.64,0.2,0.22
Union County,New Albany,2024-09-24 00:00:00.000,73,1.38,67.31,67.31,3.06,8.76,0.19,0.22
Union County,New Albany,2024-10-01 00:00:00.000,23,0.0,67.56,67.56,3.03,8.84,0.19,0.22
Union County,New Albany,2024-10-08 00:00:00.000,25,0.0,67.66,67.66,2.81,8.81,0.18,0.22
Union County,New Albany,2024-10-15 00:00:00.000,25,0.0,67.69,67.69,2.69,8.81,0.17,0.22
Union County,New Albany,2024-10-22 00:00:00.000,25,0.08,67.63,67.63,2.59,8.79,0.16,0.22
Union County,New Albany,2024-10-29 00:00:00.000,120,0.7,67.51,67.51,2.54,8.76,0.16,0.22
Union County,New Albany,2024-11-05 00:00:00.000,120,1.02,67.4,67.4,2.51,8.79,0.16,0.22
Union County,New Albany,2024-11-12 00:00:00.000,117,1.14,67.31,67.31,2.7,8.83,0.17,0.22
Union County,New Albany,2024-11-19 00:00:00.000,28,0.51,67.07,67.07,3.0,8.91,0.19,0.23
Union County,New Albany,2024-11-26 00:00:00.000,28,0.12,66.6,66.6,3.01,9.01,0.19,0.23
Union County,New Albany,2024-12-03 00:00:00.000,28,2.02,65.87,65.87,3.06,9.07,0.19,0.23
Union County,New Albany,2024-12-10 00:00:00.000,28,1.83,64.8,64.8,3.54,9.24,0.23,0.23
Union County,New Albany,2024-12-17 00:00:00.000,25,0.87,63.66,63.66,4.23,9.73,0.27,0.25
Union County,New Albany,2024-12-24 00:00:00.000,25,1.82,62.64,62.64,4.31,10.19,0.27,0.26
Union County,New Albany,2024-12-31 00:00:00.000,24,1.03,61.66,61.66,4.46,10.69,0.28,0.27
Union County,New Albany,2025-01-07 00:00:00.000,17,0.76,60.79,60.79,4.44,10.79,0.28,0.27
Union County,New Albany,2025-01-14 00:00:00.000,17,0.23,59.83,59.83,4.37,10.7,0.28,0.27
Union County,New Albany,2025-01-21 00:00:00.000,17,0.53,59.61,59.61,3.94,10.0,0.25,0.25
Union County,New Albany,2025-01-28 00:00:00.000,17,1.39,58.27,58.27,4.1,9.97,0.26,0.25
Union County,New Albany,2025-02-04 00:00:00.000,8,0.12,57.04,57.04,4.2,10.14,0.27,0.26
Union County,New Albany,2025-02-11 00:00:00.000,8,4.96,56.31,56.31,5.07,11.5,0.32,0.29
Union County,New Albany,2025-02-18 00:00:00.000,0,0.08,56.9,56.9,4.61,11.07,0.29,0.28
Union County,New Albany,2025-02-25 00:00:00.000,0,0.0,55.74,55.74,4.44,11.2,0.28,0.28
Union County,New Albany,2025-03-04 00:00:00.000,0,1.13,55.56,55.56,4.29,10.71,0.27,0.27
Union County,New Albany,2025-03-11 00:00:00.000,0,4.11,55.04,55.04,4.39,10.79,0.28,0.27
Union County,New Albany,2025-03-18 00:00:00.000,0,0.62,54.69,54.69,4.59,11.24,0.29,0.29
Walthall County,Tylertown,2023-05-30 00:00:00.000,87,0.18,64.7,64.7,2.52,9.52,0.16,0.24
Walthall County,Tylertown,2023-06-06 00:00:00.000,87,1.54,64.99,64.99,2.41,9.49,0.15,0.24
Walthall County,Tylertown,2023-06-13 00:00:00.000,87,0.44,65.44,65.44,2.36,9.43,0.15,0.24
Walthall County,Tylertown,2023-06-20 00:00:00.000,94,0.55,65.9,65.9,2.2,9.4,0.14,0.24
Walthall County,Tylertown,2023-06-27 00:00:00.000,94,0.13,66.37,66.37,2.04,9.4,0.13,0.24
Walthall County,Tylertown,2023-07-04 00:00:00.000,97,1.64,66.91,66.91,1.89,9.4,0.12,0.24
Walthall County,Tylertown,2023-07-11 00:00:00.000,100,1.41,67.49,67.49,1.96,9.36,0.12,0.24
Walthall County,Tylertown,2023-07-18 00:00:00.000,100,0.85,68.09,68.09,1.96,9.34,0.12,0.24
Walthall County,Tylertown,2023-07-25 00:00:00.000,100,0.19,68.6,68.6,1.89,9.3,0.12,0.24
Walthall County,Tylertown,2023-08-01 00:00:00.000,100,0.02,69.17,69.17,1.77,9.3,0.11,0.24
Walthall County,Tylertown,2023-08-08 00:00:00.000,174,0.1,69.67,69.67,1.61,9.3,0.1,0.24
Walthall County,Tylertown,2023-08-15 00:00:00.000,250,0.0,70.16,70.16,1.54,9.3,0.1,0.24
Walthall County,Tylertown,2023-08-22 00:00:00.000,300,0.38,70.56,70.56,1.4,9.3,0.09,0.24
Walthall County,Tylertown,2023-08-29 00:00:00.000,400,0.47,70.99,70.99,1.4,9.3,0.09,0.24
Walthall County,Tylertown,2023-09-05 00:00:00.000,409,0.18,71.27,71.27,1.4,9.3,0.09,0.24
Walthall County,Tylertown,2023-09-12 00:00:00.000,484,0.0,71.64,71.64,1.4,9.3,0.09,0.24
Walthall County,Tylertown,2023-09-19 00:00:00.000,484,0.21,71.96,71.96,1.39,9.29,0.09,0.24
Walthall County,Tylertown,2023-09-26 00:00:00.000,484,0.03,72.16,72.16,1.4,9.3,0.09,0.24
Walthall County,Tylertown,2023-10-03 00:00:00.000,500,0.42,72.34,72.34,1.4,9.3,0.09,0.24
Walthall County,Tylertown,2023-10-10 00:00:00.000,500,0.91,72.51,72.51,1.46,9.3,0.09,0.24
Walthall County,Tylertown,2023-10-17 00:00:00.000,500,0.01,72.49,72.49,1.56,9.3,0.1,0.24
Walthall County,Tylertown,2023-10-24 00:00:00.000,500,0.0,72.37,72.37,1.57,9.3,0.1,0.24
Walthall County,Tylertown,2023-10-31 00:00:00.000,500,0.01,72.2,72.2,1.6,9.3,0.1,0.24
Walthall County,Tylertown,2023-11-07 00:00:00.000,500,0.3,72.04,72.04,1.63,9.3,0.1,0.24
Walthall County,Tylertown,2023-11-14 00:00:00.000,500,1.36,71.79,71.79,1.69,9.3,0.11,0.24
Walthall County,Tylertown,2023-11-21 00:00:00.000,500,0.79,71.43,71.43,1.8,9.3,0.11,0.24
Walthall County,Tylertown,2023-11-28 00:00:00.000,458,2.04,70.91,70.91,2.11,9.34,0.13,0.24
Walthall County,Tylertown,2023-12-05 00:00:00.000,359,0.36,70.26,70.26,2.66,9.4,0.17,0.24
Walthall County,Tylertown,2023-12-12 00:00:00.000,300,0.8,69.47,69.47,2.89,9.4,0.18,0.24
Walthall County,Tylertown,2023-12-19 00:00:00.000,300,1.98,68.64,68.64,3.04,9.44,0.19,0.24
Walthall County,Tylertown,2023-12-26 00:00:00.000,240,0.0,67.76,67.76,3.44,9.5,0.22,0.24
Walthall County,Tylertown,2024-01-02 00:00:00.000,200,3.08,66.84,66.84,3.63,9.57,0.23,0.24
Walthall County,Tylertown,2024-01-09 00:00:00.000,100,1.68,65.79,65.79,4.4,10.1,0.28,0.26
Walthall County,Tylertown,2024-01-16 00:00:00.000,100,0.07,64.56,64.56,4.29,10.73,0.27,0.27
Walthall County,Tylertown,2024-01-23 00:00:00.000,101,4.44,63.57,63.57,4.67,11.3,0.3,0.29
Walthall County,Tylertown,2024-01-30 00:00:00.000,1,1.83,62.83,62.83,4.57,11.74,0.29,0.3
Walthall County,Tylertown,2024-02-06 00:00:00.000,0,0.7,62.13,62.13,4.47,11.53,0.28,0.29
Walthall County,Tylertown,2024-02-13 00:00:00.000,0,0.03,61.71,61.71,4.43,11.29,0.28,0.29
Walthall County,Tylertown,2024-02-20 00:00:00.000,0,0.0,61.34,61.34,4.11,11.0,0.26,0.28
Walthall County,Tylertown,2024-02-27 00:00:00.000,77,2.03,61.09,61.09,3.96,10.7,0.25,0.27
Walthall County,Tylertown,2024-03-05 00:00:00.000,0,1.77,60.93,60.93,4.19,10.6,0.27,0.27
Walthall County,Tylertown,2024-03-12 00:00:00.000,0,1.46,60.93,60.93,4.29,10.79,0.27,0.27
Walthall County,Tylertown,2024-03-19 00:00:00.000,0,0.16,61.03,61.03,4.21,10.8,0.27,0.27
Walthall County,Tylertown,2024-03-26 00:00:00.000,0,1.64,61.07,61.07,4.17,10.73,0.26,0.27
Walthall County,Tylertown,2024-04-02 00:00:00.000,0,0.4,61.09,61.09,3.79,10.51,0.24,0.27
Walthall County,Tylertown,2024-04-09 00:00:00.000,0,1.32,61.19,61.19,3.8,10.34,0.24,0.26
Walthall County,Tylertown,2024-04-16 00:00:00.000,0,0.61,61.4,61.4,3.74,10.27,0.24,0.26
Walthall County,Tylertown,2024-04-23 00:00:00.000,0,0.59,61.67,61.67,3.43,10.11,0.22,0.26
Walthall County,Tylertown,2024-04-30 00:00:00.000,0,0.14,61.96,61.96,3.14,9.99,0.2,0.25
Walthall County,Tylertown,2024-05-07 00:00:00.000,0,3.43,62.27,62.27,2.89,9.86,0.18,0.25
Walthall County,Tylertown,2024-05-14 00:00:00.000,0,0.92,62.76,62.76,3.21,9.8,0.2,0.25
Walthall County,Tylertown,2024-05-21 00:00:00.000,0,0.0,63.24,63.24,3.2,9.71,0.2,0.25
Walthall County,Tylertown,2024-05-28 00:00:00.000,0,2.07,63.77,63.77,2.9,9.61,0.18,0.24
Walthall County,Tylertown,2024-06-04 00:00:00.000,0,0.74,64.3,64.3,2.94,9.6,0.19,0.24
Walthall County,Tylertown,2024-06-11 00:00:00.000,0,0.46,64.87,64.87,2.63,9.5,0.17,0.24
Walthall County,Tylertown,2024-06-18 00:00:00.000,0,0.58,65.4,65.4,2.46,9.47,0.16,0.24
Walthall County,Tylertown,2024-06-25 00:00:00.000,0,0.48,65.91,65.91,2.2,9.4,0.14,0.24
Walthall County,Tylertown,2024-07-02 00:00:00.000,3,2.04,66.44,66.44,2.11,9.4,0.13,0.24
Walthall County,Tylertown,2024-07-09 00:00:00.000,4,0.47,67.06,67.06,2.2,9.4,0.14,0.24
Walthall County,Tylertown,2024-07-16 00:00:00.000,4,2.42,67.69,67.69,2.43,9.4,0.15,0.24
Walthall County,Tylertown,2024-07-23 00:00:00.000,0,0.91,68.31,68.31,2.74,9.4,0.17,0.24
Walthall County,Tylertown,2024-07-30 00:00:00.000,0,0.04,68.86,68.86,2.86,9.4,0.18,0.24
Walthall County,Tylertown,2024-08-06 00:00:00.000,13,0.0,69.4,69.4,2.59,9.37,0.16,0.24
Walthall County,Tylertown,2024-08-13 00:00:00.000,20,1.08,69.93,69.93,2.24,9.3,0.14,0.24
Walthall County,Tylertown,2024-08-20 00:00:00.000,92,0.04,70.36,70.36,2.03,9.3,0.13,0.24
Walthall County,Tylertown,2024-08-27 00:00:00.000,100,1.24,70.76,70.76,1.91,9.3,0.12,0.24
Walthall County,Tylertown,2024-09-03 00:00:00.000,100,0.86,71.17,71.17,2.09,9.3,0.13,0.24
Walthall County,Tylertown,2024-09-10 00:00:00.000,100,1.65,71.53,71.53,3.73,9.49,0.24,0.24
Walthall County,Tylertown,2024-09-17 00:00:00.000,0,0.12,71.86,71.86,3.93,9.83,0.25,0.25
Walthall County,Tylertown,2024-09-24 00:00:00.000,0,0.2,72.09,72.09,3.54,9.8,0.22,0.25
Walthall County,Tylertown,2024-10-01 00:00:00.000,100,0.11,72.2,72.2,3.23,9.69,0.2,0.25
Walthall County,Tylertown,2024-10-08 00:00:00.000,100,0.0,72.29,72.29,2.91,9.59,0.19,0.24
Walthall County,Tylertown,2024-10-15 00:00:00.000,100,0.0,72.29,72.29,2.71,9.53,0.17,0.24
Walthall County,Tylertown,2024-10-22 00:00:00.000,115,0.0,72.19,72.19,2.53,9.5,0.16,0.24
Walthall County,Tylertown,2024-10-29 00:00:00.000,215,0.86,72.09,72.09,2.43,9.47,0.15,0.24
Walthall County,Tylertown,2024-11-05 00:00:00.000,186,0.97,71.93,71.93,2.41,9.41,0.15,0.24
Walthall County,Tylertown,2024-11-12 00:00:00.000,189,0.58,71.86,71.86,2.56,9.43,0.16,0.24
Walthall County,Tylertown,2024-11-19 00:00:00.000,100,1.79,71.64,71.64,2.74,9.44,0.17,0.24
Walthall County,Tylertown,2024-11-26 00:00:00.000,100,0.07,71.3,71.3,2.76,9.43,0.17,0.24
Walthall County,Tylertown,2024-12-03 00:00:00.000,100,1.62,70.79,70.79,2.84,9.44,0.18,0.24
Walthall County,Tylertown,2024-12-10 00:00:00.000,16,0.18,69.94,69.94,3.67,9.53,0.23,0.24
Walthall County,Tylertown,2024-12-17 00:00:00.000,16,0.0,69.07,69.07,3.69,9.6,0.23,0.24
Walthall County,Tylertown,2024-12-24 00:00:00.000,27,1.32,68.29,68.29,3.66,9.61,0.23,0.24
Walthall County,Tylertown,2024-12-31 00:00:00.000,36,0.17,67.54,67.54,3.87,9.74,0.25,0.25
Walthall County,Tylertown,2025-01-07 00:00:00.000,36,0.76,66.74,66.74,4.0,9.93,0.25,0.25
Walthall County,Tylertown,2025-01-14 00:00:00.000,36,0.0,65.77,65.77,4.14,10.16,0.26,0.26
Walthall County,Tylertown,2025-01-21 00:00:00.000,36,0.7,64.53,64.53,4.06,10.41,0.26,0.26
Walthall County,Tylertown,2025-01-28 00:00:00.000,36,0.28,63.21,63.21,4.03,10.37,0.26,0.26
Walthall County,Tylertown,2025-02-04 00:00:00.000,36,0.01,62.43,62.43,3.91,10.36,0.25,0.26
Walthall County,Tylertown,2025-02-11 00:00:00.000,100,1.35,62.14,62.14,3.86,10.24,0.24,0.26
Walthall County,Tylertown,2025-02-18 00:00:00.000,100,0.48,61.87,61.87,4.16,10.33,0.26,0.26
Walthall County,Tylertown,2025-02-25 00:00:00.000,74,0.0,61.41,61.41,4.37,10.79,0.28,0.27
Walthall County,Tylertown,2025-03-04 00:00:00.000,74,1.16,61.03,61.03,4.16,10.77,0.26,0.27
Walthall County,Tylertown,2025-03-11 00:00:00.000,74,1.2,60.84,60.84,4.0,10.63,0.25,0.27
Walthall County,Tylertown,2025-03-18 00:00:00.000,1,0.79,60.67,60.67,3.89,10.47,0.25,0.27
Warren County,Vicksburg,2023-05-30 00:00:00.000,0,0.81,62.04,62.04,4.02,12.34,0.25,0.31
Warren County,Vicksburg,2023-06-06 00:00:00.000,0,0.28,62.33,62.33,3.76,12.09,0.24,0.31
Warren County,Vicksburg,2023-06-13 00:00:00.000,94,1.6,62.77,62.77,3.7,11.93,0.24,0.3
Warren County,Vicksburg,2023-06-20 00:00:00.000,94,0.04,63.24,63.24,3.69,11.87,0.23,0.3
Warren County,Vicksburg,2023-06-27 00:00:00.000,94,3.16,63.71,63.71,3.53,11.73,0.22,0.3
Warren County,Vicksburg,2023-07-04 00:00:00.000,94,1.5,64.31,64.31,3.49,11.69,0.22,0.3
Warren County,Vicksburg,2023-07-11 00:00:00.000,95,0.54,64.91,64.91,3.61,11.63,0.23,0.3
Warren County,Vicksburg,2023-07-18 00:00:00.000,61,0.0,65.51,65.51,3.46,11.5,0.22,0.29
Warren County,Vicksburg,2023-07-25 00:00:00.000,92,0.01,66.06,66.06,3.26,11.23,0.21,0.29
Warren County,Vicksburg,2023-08-01 00:00:00.000,92,0.0,66.67,66.67,3.16,11.01,0.2,0.28
Warren County,Vicksburg,2023-08-08 00:00:00.000,91,0.0,67.29,67.29,3.06,10.81,0.19,0.27
Warren County,Vicksburg,2023-08-15 00:00:00.000,181,0.0,67.84,67.84,2.99,10.6,0.19,0.27
Warren County,Vicksburg,2023-08-22 00:00:00.000,199,0.05,68.41,68.41,2.91,10.37,0.18,0.26
Warren County,Vicksburg,2023-08-29 00:00:00.000,299,1.63,69.04,69.04,2.84,10.27,0.18,0.26
Warren County,Vicksburg,2023-09-05 00:00:00.000,299,0.04,69.53,69.53,2.86,10.13,0.18,0.26
Warren County,Vicksburg,2023-09-12 00:00:00.000,300,1.18,70.03,70.03,2.8,9.99,0.18,0.25
Warren County,Vicksburg,2023-09-19 00:00:00.000,400,0.04,70.37,70.37,2.77,9.87,0.18,0.25
Warren County,Vicksburg,2023-09-26 00:00:00.000,400,0.0,70.71,70.71,2.79,9.81,0.18,0.25
Warren County,Vicksburg,2023-10-03 00:00:00.000,400,0.04,71.04,71.04,2.76,9.74,0.17,0.25
Warren County,Vicksburg,2023-10-10 00:00:00.000,483,0.32,71.16,71.16,2.77,9.7,0.18,0.25
Warren County,Vicksburg,2023-10-17 00:00:00.000,498,0.0,71.27,71.27,2.77,9.67,0.18,0.25
Warren County,Vicksburg,2023-10-24 00:00:00.000,498,0.04,71.16,71.16,2.79,9.67,0.18,0.25
Warren County,Vicksburg,2023-10-31 00:00:00.000,498,0.0,71.1,71.1,2.8,9.7,0.18,0.25
Warren County,Vicksburg,2023-11-07 00:00:00.000,500,0.81,70.96,70.96,2.8,9.69,0.18,0.25
Warren County,Vicksburg,2023-11-14 00:00:00.000,500,1.32,70.63,70.63,2.89,9.76,0.18,0.25
Warren County,Vicksburg,2023-11-21 00:00:00.000,500,0.24,70.2,70.2,3.03,9.83,0.19,0.25
Warren County,Vicksburg,2023-11-28 00:00:00.000,485,1.39,69.6,69.6,3.2,9.93,0.2,0.25
Warren County,Vicksburg,2023-12-05 00:00:00.000,485,0.46,68.83,68.83,3.37,10.07,0.21,0.26
Warren County,Vicksburg,2023-12-12 00:00:00.000,407,0.24,67.97,67.97,3.47,10.24,0.22,0.26
Warren County,Vicksburg,2023-12-19 00:00:00.000,407,1.38,67.1,67.1,3.49,10.37,0.22,0.26
Warren County,Vicksburg,2023-12-26 00:00:00.000,407,0.0,66.21,66.21,3.64,10.51,0.23,0.27
Warren County,Vicksburg,2024-01-02 00:00:00.000,445,2.01,65.21,65.21,3.76,10.74,0.24,0.27
Warren County,Vicksburg,2024-01-09 00:00:00.000,442,0.83,64.14,64.14,4.24,11.07,0.27,0.28
Warren County,Vicksburg,2024-01-16 00:00:00.000,442,0.01,63.23,63.23,4.81,12.37,0.31,0.31
Warren County,Vicksburg,2024-01-23 00:00:00.000,442,6.35,62.09,62.09,5.49,13.1,0.35,0.33
Warren County,Vicksburg,2024-01-30 00:00:00.000,344,1.16,60.86,60.86,5.56,13.47,0.35,0.34
Warren County,Vicksburg,2024-02-06 00:00:00.000,287,2.41,60.41,60.41,5.64,13.93,0.36,0.35
Warren County,Vicksburg,2024-02-13 00:00:00.000,100,0.0,59.91,59.91,5.7,14.21,0.36,0.36
Warren County,Vicksburg,2024-02-20 00:00:00.000,67,0.0,59.57,59.57,5.47,13.96,0.35,0.35
Warren County,Vicksburg,2024-02-27 00:00:00.000,67,0.22,59.01,59.01,5.24,13.53,0.33,0.34
Warren County,Vicksburg,2024-03-05 00:00:00.000,67,2.08,59.13,59.13,5.43,13.59,0.34,0.35
Warren County,Vicksburg,2024-03-12 00:00:00.000,0,1.27,59.1,59.1,5.37,13.6,0.34,0.35
Warren County,Vicksburg,2024-03-19 00:00:00.000,0,1.32,59.26,59.26,5.37,13.6,0.34,0.35
Warren County,Vicksburg,2024-03-26 00:00:00.000,0,0.05,59.14,59.14,5.47,13.61,0.35,0.35
Warren County,Vicksburg,2024-04-02 00:00:00.000,0,0.78,59.33,59.33,5.17,13.47,0.33,0.34
Warren County,Vicksburg,2024-04-09 00:00:00.000,0,3.62,59.5,59.5,5.47,13.66,0.35,0.35
Warren County,Vicksburg,2024-04-16 00:00:00.000,0,0.77,59.36,59.36,5.49,14.07,0.35,0.36
Warren County,Vicksburg,2024-04-23 00:00:00.000,0,0.67,59.54,59.54,5.3,13.77,0.34,0.35
Warren County,Vicksburg,2024-04-30 00:00:00.000,0,0.46,59.87,59.87,5.11,13.46,0.32,0.34
Warren County,Vicksburg,2024-05-07 00:00:00.000,0,2.87,60.19,60.19,5.03,13.3,0.32,0.34
Warren County,Vicksburg,2024-05-14 00:00:00.000,0,0.66,60.59,60.59,5.33,13.57,0.34,0.34
Warren County,Vicksburg,2024-05-21 00:00:00.000,0,2.28,61.04,61.04,5.03,13.34,0.32,0.34
Warren County,Vicksburg,2024-05-28 00:00:00.000,0,4.04,61.5,61.5,4.77,13.06,0.3,0.33
Warren County,Vicksburg,2024-06-04 00:00:00.000,0,1.25,62.01,62.01,4.74,13.04,0.3,0.33
Warren County,Vicksburg,2024-06-11 00:00:00.000,0,0.14,62.53,62.53,4.3,12.71,0.27,0.32
Warren County,Vicksburg,2024-06-18 00:00:00.000,0,0.01,63.06,63.06,4.1,12.46,0.26,0.32
Warren County,Vicksburg,2024-06-25 00:00:00.000,0,0.28,63.54,63.54,3.81,12.14,0.24,0.31
Warren County,Vicksburg,2024-07-02 00:00:00.000,28,0.55,64.03,64.03,3.59,11.89,0.23,0.3
Warren County,Vicksburg,2024-07-09 00:00:00.000,28,0.14,64.6,64.6,3.5,11.71,0.22,0.3
Warren County,Vicksburg,2024-07-16 00:00:00.000,28,1.52,65.17,65.17,3.4,11.56,0.22,0.29
Warren County,Vicksburg,2024-07-23 00:00:00.000,4,1.36,65.73,65.73,3.69,11.61,0.23,0.3
Warren County,Vicksburg,2024-07-30 00:00:00.000,3,0.0,66.3,66.3,3.66,11.74,0.23,0.3
Warren County,Vicksburg,2024-08-06 00:00:00.000,5,0.0,66.73,66.73,3.43,11.53,0.22,0.29
Warren County,Vicksburg,2024-08-13 00:00:00.000,65,0.27,67.23,67.23,3.29,11.29,0.21,0.29
Warren County,Vicksburg,2024-08-20 00:00:00.000,100,0.0,67.73,67.73,3.17,10.99,0.2,0.28
Warren County,Vicksburg,2024-08-27 00:00:00.000,200,0.64,68.2,68.2,3.09,10.79,0.2,0.27
Warren County,Vicksburg,2024-09-03 00:00:00.000,200,0.61,68.6,68.6,3.14,10.71,0.2,0.27
Warren County,Vicksburg,2024-09-10 00:00:00.000,196,3.35,69.09,69.09,3.44,10.8,0.22,0.27
Warren County,Vicksburg,2024-09-17 00:00:00.000,100,0.0,69.31,69.31,3.5,10.97,0.22,0.28
Warren County,Vicksburg,2024-09-24 00:00:00.000,100,0.06,69.56,69.56,3.37,10.86,0.21,0.28
Warren County,Vicksburg,2024-10-01 00:00:00.000,0,0.0,69.84,69.84,3.27,10.77,0.21,0.27
Warren County,Vicksburg,2024-10-08 00:00:00.000,3,0.0,70.01,70.01,3.19,10.7,0.2,0.27
Warren County,Vicksburg,2024-10-15 00:00:00.000,3,0.0,70.11,70.11,3.13,10.59,0.2,0.27
Warren County,Vicksburg,2024-10-22 00:00:00.000,100,0.0,70.13,70.13,3.07,10.54,0.2,0.27
Warren County,Vicksburg,2024-10-29 00:00:00.000,200,0.03,70.1,70.1,3.07,10.43,0.2,0.27
Warren County,Vicksburg,2024-11-05 00:00:00.000,100,0.48,70.1,70.1,3.19,10.47,0.2,0.27
Warren County,Vicksburg,2024-11-12 00:00:00.000,95,0.95,70.1,70.1,3.33,10.56,0.21,0.27
Warren County,Vicksburg,2024-11-19 00:00:00.000,0,1.31,70.07,70.07,3.49,10.6,0.22,0.27
Warren County,Vicksburg,2024-11-26 00:00:00.000,0,0.0,69.7,69.7,3.51,10.77,0.22,0.27
Warren County,Vicksburg,2024-12-03 00:00:00.000,0,1.33,69.1,69.1,3.59,10.93,0.23,0.28
Warren County,Vicksburg,2024-12-10 00:00:00.000,0,0.15,68.29,68.29,3.9,11.16,0.25,0.28
Warren County,Vicksburg,2024-12-17 00:00:00.000,0,0.08,67.43,67.43,3.89,11.29,0.25,0.29
Warren County,Vicksburg,2024-12-24 00:00:00.000,12,2.29,66.64,66.64,3.97,11.37,0.25,0.29
Warren County,Vicksburg,2024-12-31 00:00:00.000,12,0.79,65.84,65.84,4.19,11.6,0.27,0.29
Warren County,Vicksburg,2025-01-07 00:00:00.000,12,1.52,65.07,65.07,4.46,11.83,0.28,0.3
Warren County,Vicksburg,2025-01-14 00:00:00.000,0,0.03,64.0,64.0,4.64,12.14,0.29,0.31
Warren County,Vicksburg,2025-01-21 00:00:00.000,0,1.77,62.86,62.86,4.73,12.34,0.3,0.31
Warren County,Vicksburg,2025-01-28 00:00:00.000,0,1.14,61.64,61.64,5.26,12.83,0.33,0.33
Warren County,Vicksburg,2025-02-04 00:00:00.000,0,0.0,60.71,60.71,5.23,12.99,0.33,0.33
Warren County,Vicksburg,2025-02-11 00:00:00.000,0,3.22,60.3,60.3,5.63,13.43,0.36,0.34
Warren County,Vicksburg,2025-02-18 00:00:00.000,0,1.44,59.99,59.99,5.6,13.69,0.35,0.35
Warren County,Vicksburg,2025-02-25 00:00:00.000,0,0.0,59.44,59.44,5.56,13.79,0.35,0.35
Warren County,Vicksburg,2025-03-04 00:00:00.000,0,1.15,58.93,58.93,5.43,13.66,0.34,0.35
Warren County,Vicksburg,2025-03-11 00:00:00.000,0,0.3,58.61,58.61,5.3,13.49,0.34,0.34
Warren County,Vicksburg,2025-03-18 00:00:00.000,0,0.93,58.53,58.53,5.16,13.33,0.33,0.34
Washington County,Greenville,2023-05-30 00:00:00.000,0,0.0,61.46,61.46,4.68,13.64,0.3,0.35
Washington County,Greenville,2023-06-06 00:00:00.000,0,1.91,62.13,62.13,4.44,13.63,0.28,0.35
Washington County,Greenville,2023-06-13 00:00:00.000,44,2.37,62.93,62.93,4.47,13.6,0.28,0.35
Washington County,Greenville,2023-06-20 00:00:00.000,19,0.63,63.67,63.67,4.39,13.6,0.28,0.35
Washington County,Greenville,2023-06-27 00:00:00.000,19,0.3,64.49,64.49,4.16,13.59,0.26,0.34
Washington County,Greenville,2023-07-04 00:00:00.000,21,1.47,65.24,65.24,4.03,13.54,0.25,0.34
Washington County,Greenville,2023-07-11 00:00:00.000,24,1.16,65.91,65.91,3.81,13.54,0.24,0.34
Washington County,Greenville,2023-07-18 00:00:00.000,9,0.06,66.54,66.54,3.4,13.56,0.22,0.34
Washington County,Greenville,2023-07-25 00:00:00.000,0,0.0,67.2,67.2,3.01,13.56,0.19,0.34
Washington County,Greenville,2023-08-01 00:00:00.000,0,0.01,67.69,67.69,2.61,13.54,0.17,0.34
Washington County,Greenville,2023-08-08 00:00:00.000,0,1.78,68.14,68.14,2.43,13.54,0.15,0.34
Washington County,Greenville,2023-08-15 00:00:00.000,0,0.2,68.56,68.56,2.33,13.56,0.15,0.35
Washington County,Greenville,2023-08-22 00:00:00.000,0,0.0,69.06,69.06,2.23,13.56,0.14,0.35
